name,address
DAI_USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5
DAI_USDT,0xb20bd5d04be54f870d5c0d3ca85d82b34b836405
USDC_USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f
DAI_ETH,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11
FEI_ETH,0x94b0a3d511b6ecdb17ebf877278ab030acb0a878
USDC_ETH,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
ETH_USDT,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852
FEI_TRIBE,0x9928e4046d7c6513326ccea028cd3e7a91c7590a
